ts,open,high,low,close,volume
2026-03-02 11:30,4.93,4.98,4.93,4.96,8198400
2026-03-02 12:00,4.97,4.98,4.96,4.98,2316000
2026-03-02 14:00,4.97,4.98,4.96,4.97,5430000
2026-03-02 15:00,4.98,4.98,4.95,4.96,4668181
2026-03-02 16:00,4.96,4.98,4.95,4.97,8123165
2026-03-03 10:30,4.97,5.0,4.96,4.99,9134532
2026-03-03 11:30,5.0,5.04,4.99,5.01,13320744
2026-03-03 12:00,5.01,5.03,5.01,5.02,3760000
2026-03-03 14:00,5.01,5.02,4.99,5.0,4160000
2026-03-03 15:00,5.0,5.0,4.96,4.98,13618000
2026-03-03 16:00,4.98,4.98,4.96,4.97,10869200
2026-03-04 10:30,4.96,4.99,4.92,4.99,9723000
2026-03-04 11:30,4.98,4.99,4.94,4.94,6933000
2026-03-04 12:00,4.94,4.96,4.93,4.95,5860000
2026-03-04 14:00,4.94,4.97,4.94,4.97,8008430
2026-03-04 15:00,4.96,4.97,4.93,4.95,10182000
2026-03-04 16:00,4.94,4.98,4.94,4.96,13595612
2026-03-05 10:30,4.96,5.03,4.96,5.02,12407450
2026-03-05 11:30,5.03,5.05,5.02,5.03,15878000
2026-03-05 12:00,5.03,5.04,5.01,5.03,3018000
2026-03-05 14:00,5.03,5.03,4.99,5.0,10068750
2026-03-05 15:00,5.01,5.01,4.99,5.01,7220000
2026-03-05 16:00,5.01,5.01,4.96,4.97,14542000
2026-03-06 10:30,4.98,5.06,4.98,5.06,12869500
2026-03-06 11:30,5.05,5.09,5.05,5.09,11767182
2026-03-06 12:00,5.09,5.09,5.08,5.08,2088000
2026-03-06 14:00,5.08,5.1,5.08,5.09,7548000
2026-03-06 15:00,5.1,5.11,5.09,5.11,7419000
2026-03-06 16:00,5.11,5.12,5.08,5.1,24510189
2026-03-09 10:30,5.05,5.07,4.97,4.98,19614277
2026-03-09 11:30,4.98,5.0,4.97,4.99,6990001
2026-03-09 12:00,4.99,5.01,4.99,5.0,3412000
2026-03-09 14:00,5.0,5.03,4.99,5.03,6928000
2026-03-09 15:00,5.03,5.03,4.99,5.0,10300199
2026-03-09 16:00,5.0,5.05,4.98,5.03,15470000
2026-03-10 10:30,5.03,5.07,5.03,5.03,9415700
2026-03-10 11:30,5.03,5.06,5.02,5.05,3844000
2026-03-10 12:00,5.05,5.06,5.04,5.04,914000
2026-03-10 14:00,5.04,5.05,5.03,5.04,3218000
2026-03-10 15:00,5.04,5.06,5.03,5.06,6650000
2026-03-10 16:00,5.06,5.07,4.99,5.01,23486602
