ts,open,high,low,close,volume
2026-04-10 10:30,5.25,5.33,5.24,5.31,293113
2026-04-10 11:30,5.3,5.31,5.26,5.27,127745
2026-04-10 14:00,5.28,5.28,5.24,5.26,164918
2026-04-10 15:00,5.26,5.26,5.22,5.22,204930
2026-04-13 10:30,5.18,5.27,5.16,5.27,283960
2026-04-13 11:30,5.27,5.27,5.22,5.25,97784
2026-04-13 14:00,5.25,5.3,5.24,5.3,156847
2026-04-13 15:00,5.3,5.32,5.27,5.32,202165
2026-04-14 10:30,5.33,5.41,5.32,5.34,327595
2026-04-14 11:30,5.34,5.35,5.31,5.34,126367
2026-04-14 14:00,5.35,5.35,5.28,5.29,124435
2026-04-14 15:00,5.3,5.34,5.3,5.34,149448
2026-04-15 10:30,5.34,5.35,5.29,5.33,282940
2026-04-15 11:30,5.33,5.33,5.28,5.29,100657
2026-04-15 14:00,5.29,5.31,5.28,5.29,81173
2026-04-15 15:00,5.29,5.3,5.26,5.3,134276
2026-04-16 10:30,5.29,5.35,5.25,5.33,258394
2026-04-16 11:30,5.33,5.35,5.31,5.34,107140
2026-04-16 14:00,5.34,5.34,5.3,5.31,76978
2026-04-16 15:00,5.32,5.34,5.31,5.33,180676
2026-04-17 10:30,5.3,5.38,5.29,5.31,284539
2026-04-17 11:30,5.31,5.34,5.3,5.31,100429
2026-04-17 14:00,5.32,5.36,5.31,5.36,129567
2026-04-17 15:00,5.36,5.36,5.33,5.34,161655
